track_id,condition,frame,time_min,x_um,y_um
I04,injury,14,14,125.0441230629676,190.81858657256788
I04,injury,15,15,121.86032469759243,194.72928177599215
I04,injury,16,16,123.58098518567502,199.19147664504973
I04,injury,17,17,121.96596203461314,195.73473012121943
I04,injury,18,18,120.44465044340211,196.04082401294116
I04,injury,19,19,119.88161659242213,199.44186544921126
I04,injury,20,20,117.9978053174118,199.50203113537995
I04,injury,21,21,114.23192386910799,199.1470170304886
I04,injury,22,22,113.4412495196649,196.89757701563505
I04,injury,23,23,111.93376143314033,196.34504977608938
I04,injury,24,24,110.32329604512904,198.34092649710757
I04,injury,25,25,109.2279580382054,197.60923816657555
I04,injury,26,26,102.13560516537498,194.92661611063713
I04,injury,27,27,100.54638489200592,192.8690580821072
I04,injury,28,28,103.89150767213931,192.37424475591854
I04,injury,29,29,106.95684042009407,192.55935865806964
I05,injury,0,0,150.46578288671054,100.83572087816277
I05,injury,1,1,149.67717164157492,105.99210588731235
I05,injury,2,2,141.91833946132127,99.98746865399632
I05,injury,3,3,139.48882696815292,100.03105229980902
I05,injury,4,4,140.75914024244497,101.45031389389145
I05,injury,5,5,138.80640250380327,104.50744497361673
I05,injury,6,6,141.09698871326145,105.05961846743142
I05,injury,7,7,143.18496143072198,105.87755425772781
I05,injury,8,8,140.70051235037334,107.97100477472782
I05,injury,9,9,140.23235171810938,107.97502431499127
I05,injury,10,10,143.8512124346781,100.62240792937101
I05,injury,11,11,138.79815992419938,97.0611966502479
I05,injury,12,12,136.90837798149298,96.2973721409498
I05,injury,13,13,131.58640103817385,93.34189804401733
I05,injury,14,14,128.20387600260312,100.714170320245
I05,injury,15,15,132.80910184584457,99.47892206719105
I05,injury,16,16,130.91835197492418,96.03131007562617
I05,injury,17,17,124.39396073524838,95.6806695164006
I05,injury,18,18,120.6004047855163,95.42611792141457
I05,injury,19,19,114.99978723838588,93.1401945464838
I05,injury,20,20,114.64566852429436,94.2388233398356
I05,injury,21,21,115.0980844005204,90.27735638736449
I05,injury,22,22,116.8621415909271,87.87672129755894
I05,injury,23,23,117.96071533474901,87.84480526770436
I05,injury,24,24,113.03155283751516,86.89621215396079
I05,injury,25,25,113.32764406370647,88.73510829538459
I05,injury,26,26,112.10468037137322,93.33044496718774
I05,injury,27,27,114.32721268433289,92.56048261798848
I05,injury,28,28,115.77757812074373,98.36186307355304
I05,injury,29,29,120.8590319230928,94.67786343108554
I06,injury,0,0,135.90540184179156,42.81845786734404
I06,injury,1,1,131.93055868927866,38.850834467469
I06,injury,2,2,129.67197629718152,40.11151459589276
I06,injury,3,3,128.56478617734822,38.15982373467598
I06,injury,4,4,125.7421487921747,36.02281254143786
I06,injury,5,5,122.30361990619788,42.867711173266045
I06,injury,6,6,122.39615311975454,45.52798833648026
I06,injury,7,7,120.12892071539777,44.97011830492212
I06,injury,8,8,117.1882587712867,37.01499330016451
I06,injury,9,9,112.2542309407431,31.583137260223328
I06,injury,10,10,104.70487960688828,27.99706033732902
I06,injury,11,11,107.87974664503318,27.863751834215957
I06,injury,12,12,110.95143793199671,29.096699564918584
I06,injury,13,13,112.49911440914218,26.394008579004858
I06,injury,14,14,113.2709672717202,28.580151281227895
I06,injury,15,15,110.74102539501912,30.258772393076395
I06,injury,16,16,111.63958867074362,28.610114529686147
I06,injury,17,17,107.47128337393063,25.05772953399133
I06,injury,18,18,106.93079999969501,26.038759140359275
I06,injury,19,19,103.75322250832127,26.11851516433757
I06,injury,20,20,104.66483361673673,27.973087308333472
I06,injury,21,21,108.52047397710419,31.804029804927602
I06,injury,22,22,104.71659967883456,36.85478843354167
I06,injury,23,23,102.32367016516741,39.98940687090495
I06,injury,24,24,101.72763004332069,38.75295873553405
I06,injury,25,25,95.50453946399588,38.238265204885
I06,injury,26,26,91.62638975807906,41.14016291241332
I06,injury,27,27,96.9767677294968,38.74942994452324
I06,injury,28,28,98.68267995705462,36.57325537849932
I06,injury,29,29,97.59722576664424,38.896739490095435
I07,injury,0,0,75.71855751194619,18.927953649877736
I07,injury,1,1,75.07186007583742,21.925962647301205
I07,injury,2,2,76.16410031471077,24.313296676533906
I07,injury,3,3,75.62262734272093,24.164620163879157
I07,injury,4,4,76.07613070482412,21.656448819341797
I07,injury,5,5,78.86237530856938,23.60719583607689
I07,injury,6,6,81.44303939328609,28.218092797829826
I07,injury,7,7,86.59107379699499,27.093258728282418
I07,injury,8,8,88.51023075229753,25.22245666050778
I07,injury,9,9,89.3802967006412,23.423208313151186
I07,injury,10,10,95.04050762804935,24.514302764180073
I07,injury,11,11,95.1864202437361,28.0951584797492
I07,injury,12,12,89.47457401434986,22.05285069515333
I07,injury,13,13,92.66208998000917,22.234256039505436
I07,injury,14,14,94.21342888079145,18.25506772954979
I07,injury,15,15,94.94372774824035,24.265595960753814
I07,injury,16,16,98.21632660762793,24.77471559618225
I07,injury,17,17,97.69916487731312,23.59099704057407
I07,injury,18,18,92.11157120971308,24.363918303337552
I07,injury,19,19,95.44802053515863,19.637060321825707
I07,injury,20,20,94.26376985823819,16.16466642512544
I07,injury,21,21,92.1677162738119,16.32511130559114
I07,injury,22,22,86.71450980884649,18.16792262066233
I07,injury,23,23,89.77607501864753,17.414614856551594
I07,injury,24,24,83.1339494886939,14.425358978544425
I07,injury,25,25,87.632655291002,6.091376136358708
I07,injury,26,26,87.39008505442143,2.551373800956931
I07,injury,27,27,90.60379595917594,0.5260319445265469
I07,injury,28,28,92.61565802138277,2.222413202033826
I07,injury,29,29,98.92433554057283,1.6135873710077155
I08,injury,0,0,104.09148875344553,92.7351429363002
I08,injury,1,1,106.86272944332677,90.45361639208612
I08,injury,2,2,104.38046695106354,90.38687300753848
I08,injury,3,3,98.891813915044,91.0731830943253
I08,injury,4,4,102.59421273381903,91.95198456481718
I08,injury,5,5,97.02752004128286,91.5805566818282
I08,injury,6,6,100.05360675022132,85.94659038393047
I08,injury,7,7,96.02930870876818,88.57622119617503
I08,injury,8,8,97.63959501136004,89.81213594255529
I08,injury,9,9,104.01807943422997,91.2177942780739
I08,injury,10,10,105.19174346552951,99.35003085972888
I08,injury,11,11,103.75032979125804,96.9563825688734
I08,injury,12,12,104.23371898599943,98.27335565704009
I08,injury,13,13,101.85357281016081,95.17616459837554
I08,injury,14,14,107.98310607643104,96.1566950095396
I08,injury,15,15,104.98624993222481,98.9044859163784
I08,injury,16,16,103.8588144775408,98.14584157742492
I08,injury,17,17,104.74563309328428,94.27019477272985
I08,injury,18,18,105.0035147050358,100.0090591959251
I08,injury,19,19,105.60204769162773,98.88042288457471
I08,injury,20,20,103.280731850343,97.64940296453939
I08,injury,21,21,101.71884381619967,96.51598336626458
I08,injury,22,22,103.66777813942336,91.31635605663763
I08,injury,23,23,105.45377829065977,90.17729648120995
I08,injury,24,24,105.78462164774588,86.79633275060736
I08,injury,25,25,108.97051484829419,90.53323763112299
I08,injury,26,26,111.04928642554441,85.98897330374237
I08,injury,27,27,112.73664963874256,87.2035385666495
I08,injury,28,28,107.12083589734486,87.13064641533705
I08,injury,29,29,107.41443936444465,88.7988722368065
I09,injury,0,0,108.69911901597213,179.78431526410273
I09,injury,1,1,112.31995319273142,183.46241699383478
I09,injury,2,2,102.91878833138318,182.51010132932174
I09,injury,3,3,101.62483524875132,177.25380561114082
I09,injury,4,4,101.10738442344827,181.00007892837235
I09,injury,5,5,97.04768084467649,182.00928174444195
I09,injury,6,6,95.10021041278718,179.9935456734029
I09,injury,7,7,100.33239131529729,178.36587221306743
I09,injury,8,8,100.91902878232916,172.75221786488447
I09,injury,9,9,105.7059814665138,174.56017520380396
I09,injury,10,10,104.35848193856302,176.28681473380365
I09,injury,11,11,99.32902365171958,179.83440695906162
I09,injury,12,12,99.1570693252303,179.22219841391632
I09,injury,13,13,98.48210248033384,177.48024420567955
I09,injury,14,14,101.36611431521906,178.24796475599223
I09,injury,15,15,102.52135873942818,178.22158068753552
I09,injury,16,16,103.26095817265973,176.96503445576042
I09,injury,17,17,109.15015369688837,172.26124320646892
I09,injury,18,18,112.13296566757732,176.36496555863184
I09,injury,19,19,108.77648924968054,183.05278639029976
I09,injury,20,20,110.96296009851649,185.9662034107685
I09,injury,21,21,110.24702665959413,185.31452493611246
I09,injury,22,22,108.8188001784753,186.486116725071
I09,injury,23,23,112.22235900357698,187.03005937865527
I09,injury,24,24,108.68802813416511,189.50334056581022
I09,injury,25,25,110.65148037334949,191.4673191511536
I09,injury,26,26,112.08797709292443,190.65453476068018
I09,injury,27,27,108.50100959153269,188.04995446875785
I09,injury,28,28,102.79461984615912,188.76080030339568
I09,injury,29,29,101.74427349647934,187.44083718980656
I10,injury,0,0,198.96297856592167,97.25612253411637
I10,injury,1,1,198.47449947986883,95.26224453392697
I10,injury,2,2,198.75627451283935,91.09018824400121
I10,injury,3,3,197.72760904008294,90.65810526383719
I10,injury,4,4,197.79773022953356,97.63544463948224
I10,injury,5,5,198.45294946869822,96.71574777562107
I10,injury,6,6,195.87328891408714,95.73911274106247
I10,injury,7,7,196.60298365951675,95.42344033830986
I10,injury,8,8,194.61725122450633,99.82498409043698
I10,injury,9,9,193.4746215491728,106.72375136954895
I10,injury,10,10,192.94684924042932,112.07970655222313
I10,injury,11,11,193.21880750856118,114.96858827197147
I10,injury,12,12,190.244974354008,112.40731060420923
I10,injury,13,13,190.82409221905297,115.37297033160517
I10,injury,14,14,190.14486172505437,111.51379032635408
I10,injury,15,15,185.26408662618638,107.23238111979536
I10,injury,16,16,179.16122028736825,107.56083719813662
I10,injury,17,17,181.73635205249232,107.5205898373622
I10,injury,18,18,174.15510778047877,106.94830845635855
I10,injury,19,19,172.86671079058095,113.23630470703486
I10,injury,20,20,167.69529705182228,112.06427189923727
I10,injury,21,21,172.01285509345598,113.41420692327691
I10,injury,22,22,172.90279431400526,113.75796023434854
I10,injury,23,23,173.09262492997706,116.09078882518415
I10,injury,24,24,169.86416597329875,118.72496456190875
I10,injury,25,25,164.94515692264213,119.71006848040336
I10,injury,26,26,164.68137981250112,117.86118921582704
I10,injury,27,27,163.81332398652418,115.99356875783037
I10,injury,28,28,159.79822000593896,114.93272453298944
I10,injury,29,29,155.68625409982397,115.90111692526918
I11,injury,0,0,149.59802579048937,163.01461924375081
I11,injury,1,1,145.2535885867029,161.31573449700778
I11,injury,2,2,142.57977836205737,165.2911746836323
I11,injury,3,3,142.77064819890714,164.65597327599912
I11,injury,4,4,143.46680652211631,158.33439623401006
I11,injury,5,5,142.53740575319358,164.32693876742434
I11,injury,6,6,142.1344452724016,164.53067827493234
I11,injury,7,7,142.97883041132818,167.2174940048754
I11,injury,8,8,136.1864303326586,162.17051455950232
I11,injury,9,9,136.01730420591704,160.0258848738098
I11,injury,10,10,139.1533799925768,159.08036170415411
I11,injury,11,11,132.54978778543745,155.27631995362214
I11,injury,12,12,123.50075972654572,154.5739433417734
I11,injury,13,13,122.13560734475257,153.3005552124277
I11,injury,14,14,124.57224446184179,156.89611472197777
I11,injury,15,15,123.26107919177346,150.4920337195472
I11,injury,16,16,124.31292393325023,152.15811440507292
I11,injury,17,17,124.44109864372106,155.10255365299727
I11,injury,18,18,120.14661435433794,161.1288198115527
I11,injury,19,19,116.46833109491234,163.37648859315524
I11,injury,20,20,110.60628801167229,160.5856945313451
I11,injury,21,21,114.3553939518483,159.80299506234255
I11,injury,22,22,116.0751617672467,160.51386122850028
I11,injury,23,23,114.96028729924618,164.60541220329836
I11,injury,24,24,113.45031082529047,159.26319788060795
I11,injury,25,25,110.24059054943535,160.91677306671303
I11,injury,26,26,110.62711786852287,156.21559831600672
I11,injury,27,27,107.65409031029827,154.47043426839997
I11,injury,28,28,105.7576815279556,150.34269350259532
I11,injury,29,29,103.07256820359716,148.15686204681674
I12,injury,0,0,35.09244931581756,162.39764030210898
I12,injury,1,1,35.45501794155111,161.22152091449678
I12,injury,2,2,36.67479087766845,158.77179559213005
I12,injury,3,3,34.03429463116613,155.9511319653529
I12,injury,4,4,32.92985513925176,152.4607105659761
I12,injury,5,5,34.21603381644038,154.6498575873272
I12,injury,6,6,30.254738914045653,154.7252437209753
I12,injury,7,7,30.394931528246648,155.7497697775857
I12,injury,8,8,31.156115223935885,151.3889719377908
I12,injury,9,9,28.16894732736439,151.47724266454574
I12,injury,10,10,32.05529008660092,144.83468055141674
I12,injury,11,11,33.89246982600566,148.40354656727968
I12,injury,12,12,34.23339219738702,150.054154055359
I12,injury,13,13,32.924184954693615,149.69605545752836
I12,injury,14,14,28.861444399769162,142.66302553227175
I12,injury,15,15,32.489741803444986,139.70804074909842
I12,injury,16,16,31.923158268434694,135.54871398928785
I12,injury,17,17,28.493249159183065,135.027200889004
I12,injury,18,18,27.104517576776125,136.1611138829881
I12,injury,19,19,29.2621328337149,137.12366282196191
I12,injury,20,20,30.77793520650023,141.85696743675757
I12,injury,21,21,28.37515389936557,141.69216283814882
I12,injury,22,22,32.57322336092434,145.48578226616291
I12,injury,23,23,29.10793241289062,144.5487159411953
I12,injury,24,24,33.9822957004924,146.0729532567925
I12,injury,25,25,35.36808479493172,145.4198991764885
I12,injury,26,26,35.016682017808485,146.2845563657595
I12,injury,27,27,35.059559642855035,146.15682050262618
I12,injury,28,28,36.095355761200146,144.12260591714568
I12,injury,29,29,38.49174388284446,152.86533986239195
I13,injury,0,0,169.3342101016487,79.83906053155809
I13,injury,1,1,166.25363983579197,81.57126826411584
I13,injury,2,2,165.59331225577554,83.85683258624323
I13,injury,3,3,168.31983198530187,84.43409593954777
I13,injury,4,4,170.9159888505444,77.40120225818174
I13,injury,5,5,174.88734574429247,78.52638871385876
I13,injury,6,6,177.32087581152803,74.8667614793342
I13,injury,7,7,174.028566166712,75.30457636176853
I13,injury,8,8,173.1774524986996,76.1537821257985
I13,injury,9,9,175.63099798148951,70.85812117988995
I13,injury,10,10,177.75245519664145,70.88296690976372
I13,injury,11,11,176.3411096132678,66.46962120660905
I13,injury,12,12,177.0502556183984,59.22729765351593
I13,injury,13,13,178.19543765211455,54.75098014709695
I13,injury,14,14,177.55581138996698,54.39347363511319
I13,injury,15,15,180.26442583184863,53.857508128071515
I13,injury,16,16,177.38201014841164,52.337700040157905
I13,injury,17,17,180.40065845467564,53.946590947700585
I13,injury,18,18,178.44376851010614,53.237251687807046
I13,injury,19,19,172.9422372383498,54.40267429036167
I13,injury,20,20,166.8627901152634,56.65806368786804
I13,injury,21,21,166.4486548927372,63.8189190865898
I13,injury,22,22,162.3482482315643,63.5109328134679
I13,injury,23,23,166.94311133433348,67.08510173434215
I13,injury,24,24,164.0544751795938,67.75700401946249
I13,injury,25,25,163.26047324883905,68.60287162164495
I13,injury,26,26,160.36443194088457,68.33491041354274
I13,injury,27,27,154.77027481505442,68.74028076914699
I13,injury,28,28,155.32033683531992,68.05802253121534
I13,injury,29,29,149.67518416356555,71.02361811976974
I14,injury,0,0,131.6961536786584,165.91908181714098
I14,injury,1,1,130.0543523381442,161.41707360879545
I14,injury,2,2,126.1781219548105,159.80363956972403
I14,injury,3,3,129.06338439165097,157.8851293970616
I14,injury,4,4,130.18402536963725,156.27018078847686
I14,injury,5,5,130.12786805219287,155.84599428204547
I14,injury,6,6,131.94703785247108,154.2415602673898
I14,injury,7,7,126.42945310246377,150.0957131732989
I14,injury,8,8,124.0338206206355,146.34853326126472
I14,injury,9,9,124.46445666767416,144.9512287666905
I14,injury,10,10,130.78827631775346,139.7380849812791
I14,injury,11,11,130.59917585388285,136.35422591076207
I14,injury,12,12,128.31897183273483,136.7784843307837
I14,injury,13,13,120.54285770811197,137.48896268114777
I14,injury,14,14,125.45158009493447,136.128647786042
I14,injury,15,15,125.431003665351,139.2034128654182
I14,injury,16,16,124.13914316527001,137.46053229982374
I14,injury,17,17,116.51193395410476,139.38350445800867
I14,injury,18,18,115.37242872491807,136.34545290384418
I14,injury,19,19,114.95221885575114,134.59441183342562
I14,injury,20,20,112.56694046240456,136.41328530175176
I14,injury,21,21,107.75179322843303,139.55523115997303
I14,injury,22,22,102.75873473907782,137.56712693490724
I14,injury,23,23,107.72757332127756,140.9491912198345
I14,injury,24,24,107.22038529876389,138.12760057333085
I14,injury,25,25,104.8325683786642,138.34742651708794
I14,injury,26,26,104.14513807568301,138.07481372821005
I14,injury,27,27,103.25264053343045,137.4316883990947
I14,injury,28,28,98.1267043265104,135.88215617261218
I14,injury,29,29,101.67057648847094,131.77715327995884
I15,injury,0,0,33.942821019712135,159.31434596053828
I15,injury,1,1,35.07687230790647,158.14844641733782
I15,injury,2,2,40.30905330283048,159.66819587990858
I15,injury,3,3,37.17364380549884,161.6818799147497
I15,injury,4,4,35.64968823671265,159.9508908006171
I15,injury,5,5,37.391145297034015,158.4756485414267
I15,injury,6,6,40.86971274600288,156.15211835688652
I15,injury,7,7,39.81287308822879,154.1830056762422
I15,injury,8,8,38.91595684316368,157.48058034288564
I15,injury,9,9,41.60234572399459,162.61041220492186
I15,injury,10,10,49.205278335692356,159.51826110912484
I15,injury,11,11,50.21653571767422,155.98966015919453
I15,injury,12,12,48.68371793442942,154.09941262842753
I15,injury,13,13,46.31225331201459,150.94375080973228
I15,injury,14,14,46.679400176453825,147.29359555457305
I15,injury,15,15,50.00578105386673,144.5403349423205
I15,injury,16,16,59.2344879641559,143.18618158942732
I15,injury,17,17,60.25054088990706,139.30015803602922
I15,injury,18,18,66.16881616428998,142.65866007843798
I15,injury,19,19,67.85956377649832,138.61825243209927
I15,injury,20,20,69.29156440967218,135.2539592940475
I15,injury,21,21,74.47863020009225,137.681543489607
I15,injury,22,22,75.56494731555546,130.37241649986504
I15,injury,23,23,73.41469937957837,132.43569989466465
I15,injury,24,24,77.85335045474784,135.76320932914103
I15,injury,25,25,73.87731144802348,136.66786624957976
I15,injury,26,26,77.72385709747226,131.69285955283303
I15,injury,27,27,78.50014355135255,132.5143867477584
I15,injury,28,28,78.39784979681235,126.9579011815548
I15,injury,29,29,78.22075546659117,125.97598489078973
